User ID,name,Gender,Age,EstimatedSalary,Purchased
17810,Dennis Love,Male,48,56026,1
17811,Terrence Warren,Male,47,45277,-1
17812,Richard Long,Female,50,48626,1
17813,Debra Barrett,Female,20,16890,1
17814,Christina White,Male,59,57227,1
17815,Julie Hill,Male,28,131624,0
17816,Peter Olson,Male,38,81275,0
17817,Emily Cross,Female,32,23383,1
17818,Philip Pineda,Female,34,11206,1
17819,Michael White,Female,24,15886,0
17820,Pamela Goodwin,Male,23,134491,1
17821,Cynthia Johnson,Female,48,57896,1
17822,Sandra Foster,Male,36,42808,0
17823,Ariel Cooper,Female,32,139270,0
17824,Victoria Brown,Male,24,20285,1
17825,Hannah Kemp,Male,50,123016,1
17826,Charles Hawkins,Male,46,46581,-1
17827,James Meza,Female,36,91298,-1
17828,Diana Barrett,Female,49,74429,0
17829,Mark Townsend,Female,47,123769,0
17830,Margaret Anderson,Male,58,26029,0
17831,Daniel Collins,Female,35,106942,1
17832,Amanda Perry,Male,48,45269,0
17833,Robert Parks,Male,58,30783,0
17834,Doris Dennis,Male,57,92234,1
17835,Shane Koch,Male,34,69669,0
17836,Ryan Allen,Male,56,30201,0
17837,Jennifer Larsen,Male,28,108679,0
17838,Clifford Gilmore,Male,48,98562,1
17839,Alexis Bartlett,Male,34,11767,0
17840,Tyler Gibson,Male,47,131467,0
17841,Anna Lynch MD,Male,36,74138,0
17842,Brianna Delacruz,Female,48,115704,0
17843,Kathleen Cannon,Male,24,69220,0
17844,Walter Acosta,Male,49,83511,1
17845,David Perez,Female,57,86348,1
17846,Kristina Smith,Male,47,121759,1
17847,Lauren Campbell,Female,43,50692,0
17848,Victor Malone,Female,43,137109,0
17849,Andrew Brooks,Male,44,44953,1
17850,Jessica Thompson,Male,28,92813,0
17851,Dr. Misty Rodriguez,Female,39,97233,1
17852,Anthony Jones,Female,59,101438,0
17853,Emily Walton,Female,57,106720,1
17854,Jessica Graham,Female,56,66051,0
17855,Garrett Stewart,Male,44,110512,0
17856,Barry Richardson,Male,39,34866,1
17857,Andrea Santiago,Female,50,45702,1
17858,Erik Thompson,Female,53,102391,1
17859,Jaclyn Thomas,Female,47,70863,1
17860,Kenneth Curry,Female,23,136234,0
17861,Martin Hartman,Male,45,73504,1
17862,Stephanie Reed,Female,37,70990,0
17863,Jessica Smith,Female,26,109098,0
17864,Lauren Moore,Male,28,65444,1
17865,Aaron Ochoa,Male,32,72965,1
17866,Thomas Cooper,Male,55,89989,-1
17867,Katie Paul,Male,58,60571,0
17868,Jessica Vega,Male,37,78624,1
17869,Mrs. Diana Rubio,Female,48,68521,1
17870,Tammy Watkins,Female,21,26104,0
17871,Mark Whitehead,Female,50,106337,1
17872,Suzanne Spence,Male,33,144899,0
17873,Michael Johnson,Male,51,61251,0
17874,Robert Miller,Female,42,120696,0
17875,Christine Perry,Female,24,105884,0
17876,David Nielsen,Male,42,94157,1
17877,George Johnson,Male,30,136819,0
17878,Jamie Jones,Male,38,127254,1
17879,Allen Roth,Female,25,147998,0
17880,Bradley Hunt,Male,23,135351,1
17881,Steve Garcia,Male,23,40688,0
17882,Gregory Michael,Male,50,119233,0
17883,Samantha Wise,Male,29,56372,-1
17884,Mr. Mark Alvarado,Male,58,75652,0
17885,Rhonda Wolfe,Male,29,65362,1
17886,Bradley Powell,Male,29,18432,1
17887,Andrew Wade,Female,26,145803,1
17888,David Wilson,Male,35,129228,1
17889,Lindsay Gomez,Male,59,8980,0
17890,Marissa George,Male,49,33617,1
17891,Melissa Church,Female,41,149620,1
17892,Courtney Cox,Female,29,92153,1
17893,Kenneth Francis,Male,52,134344,0
17894,Jennifer Vega,Female,43,38829,0
17895,Tracie Maynard,Male,40,46051,0
17896,Joshua Perez,Male,29,114770,0
17897,Angelica Wyatt,Female,24,80407,0
17898,Katherine Taylor,Female,29,116371,0
17899,Kendra Scott,Male,41,71806,0
17900,Thomas Vasquez,Male,45,28368,0
17901,Samantha Boyd,Female,41,141184,0
17902,Tyler Schmidt,Female,52,42122,1
17903,Jonathan Schwartz,Female,55,30265,0
17904,Anthony Williamson,Female,44,48419,0
17905,Sergio Banks,Male,48,44062,0
17906,Robert Martinez,Male,22,33676,0
17907,Kelly Lopez,Female,41,42331,1
17908,James Pham,Male,28,69771,1
17909,Alan Weeks,Female,56,19631,1
17910,David Rosario,Male,41,48471,0
17911,Michelle Crawford,Female,46,112371,0
17912,Christina Ramos,Female,53,112637,0
17913,Patricia Cole,Male,27,77204,0
17914,Chad Vance,Male,51,110620,-1
17915,Rodney Walsh,Male,20,124637,0
17916,Dawn Hernandez,Male,26,130415,1
17917,Alexandria Rodriguez,Male,20,25423,1
17918,Tony Goodwin,Female,34,13116,1
17919,Kimberly Franco,Female,39,98932,-1
17920,Timothy Flores,Female,27,50212,0
17921,Amber Taylor,Female,57,132545,1
17922,Emily Johnson,Female,52,72916,1
17923,Nancy Allen,Male,43,85739,1
17924,Michael Mitchell,Female,43,118063,0
17925,Michael Mason,Male,56,138374,1
17926,Stephanie Burke,Male,23,67857,1
17927,Annette Williams,Female,28,86949,1
17928,Paula Lee,Male,24,51734,0
17929,Chad Davis,Male,54,13302,1
17930,Jeremy Vargas,Male,55,50922,1
17931,Kevin Lawson,Female,54,61033,0
17932,Christopher Clay,Male,33,37121,0
17933,Debra Brown,Female,21,15028,1
17934,Rachel Campbell PhD,Female,54,64893,0
17935,Melissa Martinez,Female,32,12871,1
17936,Andrew Tyler,Female,48,90643,1
17937,Maria Goodwin,Male,50,114441,0
17938,Karen Price,Female,37,146482,0
17939,Jeffrey Fisher,Female,33,23197,0
17940,Mark May,Male,39,87277,0
17941,Adrienne Myers,Female,31,53570,1
17942,Jeremy Stanley,Male,58,28720,1
17943,Rachel Patterson,Male,32,127730,0
17944,Pamela Martin,Male,21,133942,0
17945,Eric Johnson,Male,26,147766,0
17946,Benjamin Boyd,Female,38,87183,0
17947,Dave Miller,Female,30,127371,0
17948,Lisa White,Female,32,100243,1
17949,Jose Thomas,Female,58,141056,1
17950,Robert Mueller,Female,45,83331,1
17951,Kevin Weber,Female,29,51806,0
17952,Jennifer Barnett,Male,53,149371,1
17953,Nicole Hughes,Male,29,35379,0
17954,Audrey Martinez,Female,45,107592,0
17955,James Conner,Female,42,128368,0
17956,Laurie May,Female,40,72265,0
17957,Mr. Bradley Smith,Female,50,96586,0
17958,Christopher Mann,Female,37,106353,0
17959,Audrey Alexander,Male,34,49652,1
17960,Hannah Cervantes,Female,38,50101,0
17961,Benjamin Mcmahon,Male,23,141780,0
17962,Autumn Weiss,Male,52,114495,0
17963,Robert Garcia,Male,52,112815,1
17964,Paul Gonzalez,Male,46,80162,0
17965,Stephen Lopez,Female,44,104533,0
17966,Jennifer Flores,Male,28,132046,0
17967,Alexa David,Female,24,125570,0
17968,Charles Nguyen,Male,37,145452,0
17969,Teresa Lawson,Male,29,17815,1
17970,Miss Ellen Daugherty,Female,55,24598,0
17971,Carrie Wright,Male,55,35511,1
17972,Stuart Turner,Male,29,133448,1
17973,April Steele,Male,58,14049,1
17974,Gabrielle Moore,Male,26,78419,1
17975,Richard Johnson,Male,47,66702,0
17976,Dakota Kim,Male,25,85885,1
17977,Joel Edwards,Female,51,58076,1
17978,Erica Steele,Female,25,42850,0
17979,Sherry James,Male,41,127075,1
17980,Thomas Williams,Male,55,105500,0
17981,Lisa Crawford,Male,37,22652,1
17982,Lisa Frazier,Female,55,113826,1
17983,Kristine Richardson,Female,27,100199,-1
17984,Samantha Jensen,Male,29,94188,1
17985,Cory Vazquez,Male,31,95561,-1
17986,Haley Houston,Male,45,127136,0
17987,Johnny Perez,Female,53,125163,1
17988,Austin Rodriguez,Female,37,22075,0
17989,Tyler Bean,Male,29,39587,1
17990,Diane Burns,Female,39,83708,1
17991,David Pearson,Male,48,61056,1
17992,Eric Shannon,Male,21,30365,-1
17993,Kristin Hernandez,Female,33,94993,1
17994,Matthew Petersen,Female,27,85987,0
17995,Craig Carpenter,Female,37,45262,0
17996,Jessica Lee,Female,28,69452,0
17997,Nicole Grant,Female,24,37982,1
17998,Charles Washington,Female,46,96226,0
17999,Billy Martinez,Female,20,39333,1
18000,Chad Fischer,Male,55,122650,1
18001,Rachel Hicks,Male,28,143462,0
18002,Christine Lewis,Male,50,50614,0
18003,Courtney Moody,Female,47,18284,0
18004,Becky Martin,Male,39,41784,0
18005,Priscilla Cunningham,Female,55,38462,0
18006,Nicholas Lane,Male,34,116119,0
18007,Tyler Young,Female,31,137783,1
18008,Jason Fisher,Female,52,36652,0
18009,Jason Davis,Female,27,113198,0
18010,Teresa Martin,Female,47,40150,1
18011,Sandra Schwartz,Male,20,74207,0
18012,Andrea Benson,Female,55,21793,1
18013,William Adams,Male,56,130937,0
18014,Sean Sutton,Male,43,58490,1
18015,John Ramirez,Male,21,18742,0
18016,Dr. John Wilson,Female,23,110333,0
18017,Matthew Brewer,Male,46,107465,1
18018,Angela Johnson,Male,59,27296,0
18019,Sean Miller,Male,55,23157,1
18020,Benjamin Stevens,Male,25,57211,-1
18021,James Oneal,Female,45,41747,0
18022,Angela Patel,Male,22,107882,0
18023,Zachary Torres,Male,50,11417,1
18024,Samuel Smith,Male,32,147650,-1
18025,Amanda Robinson,Female,56,39686,-1
18026,Caroline Smith,Female,38,22777,0
18027,Nicholas Martinez,Female,23,133134,1
18028,David Bernard,Female,42,42688,0
18029,Carol Velasquez,Male,38,33758,0
18030,Cheryl Williamson,Female,20,57654,-1
18031,Robert Lee,Male,47,36064,0
18032,Mark Young,Male,40,24369,0
18033,Dr. Rebecca Sims,Male,26,39684,0
18034,Michele Erickson,Male,30,25698,0
18035,Eric Brown,Male,47,97033,0
18036,Ernest Maxwell,Male,39,98141,1
18037,Sandra Bonilla,Female,42,109976,1
18038,Ryan Gaines,Male,26,117131,0
18039,Deborah Peck,Female,52,129652,0
18040,Beth Blackwell,Male,39,12122,0
18041,Ann Dodson,Male,55,18612,1
18042,Laura Hubbard,Female,25,24867,0
18043,Reginald Moreno,Female,59,22934,1
18044,Rebecca Simpson,Female,29,51232,1
18045,Antonio Lin,Male,47,8603,1
18046,Erin Cox,Female,54,57752,0
18047,Elijah Ware,Female,58,58434,0
18048,Melanie Wong,Female,56,55841,0
18049,Marcus Robles,Male,36,98605,0
18050,Ellen Jackson,Male,49,88127,1
18051,Daniel Wright,Male,52,41921,0
18052,James Brown,Male,49,8995,1
18053,Patricia West,Female,39,120402,0
18054,Christian Keller,Male,45,79150,0
18055,Brandi Schaefer,Female,44,66880,0
18056,Carolyn Sellers,Female,45,72652,0
18057,Dale Kelley,Male,22,71971,0
18058,Denise Williams,Female,58,125872,0
18059,Brittany Donovan,Male,56,108097,1
18060,Joshua Rice,Male,54,110232,1
18061,Rita Miller,Female,46,140389,1
18062,Lisa Cook DVM,Male,36,24613,1
18063,Dale Estrada,Male,53,148646,1
18064,Ann Bowman,Female,46,112085,1
18065,Juan Johnson,Female,48,131420,1
18066,Karen Howe,Male,44,85929,0
18067,Victoria Patterson,Female,30,110807,0
18068,George Higgins,Male,44,61606,1
18069,Vanessa Tucker,Male,46,33388,0
18070,Jose Wilkerson,Female,23,39218,0
18071,Wesley Griffin,Female,42,95487,1
18072,Kelsey Lane,Male,30,87709,1
18073,Christian Sims,Female,21,55650,1
18074,Jennifer Williams,Female,42,50858,0
18075,Eric Williams,Male,22,24796,0
18076,Amber Morton,Female,41,127118,0
18077,Lisa Underwood,Female,46,114863,0
18078,Michelle Sutton,Male,39,26977,1
18079,Jamie Turner,Female,59,72037,0
18080,Angela Delacruz,Female,29,16816,0
18081,Eric Moore,Female,40,59559,1
18082,Justin Evans,Female,27,75396,0
18083,Stephen Vaughn,Male,55,146699,0
18084,Stanley Wells,Male,52,84953,1
18085,Julie Sanders,Male,22,126696,0
18086,Brandon Rocha,Male,38,137501,0
18087,Amanda Harris,Female,25,58334,0
18088,James Bryant,Female,34,135374,0
18089,John Benjamin,Female,22,40279,0
18090,Shannon Velasquez,Male,20,60318,-1
18091,Audrey Barrera,Male,29,149828,-1
18092,Daniel Anderson,Female,39,134702,1
18093,Dennis Davis,Male,47,36673,1
18094,Jessica Wilkinson,Male,54,60544,0
18095,Christopher Jones,Male,29,125983,1
18096,Joann George,Male,52,86806,0
18097,Lori Henry,Female,48,98182,0
18098,Daniel Bowman,Female,23,109340,1
18099,Erin Williams,Male,58,56516,0
18100,Bryan Williams,Male,29,80461,0
18101,Christopher Riddle,Female,31,12429,1
18102,Brenda Shannon,Female,54,43209,0
18103,Anthony Ramos,Female,38,141747,0
18104,Cynthia Woods,Female,27,64125,1
18105,Shawn Allen,Male,20,89697,0
18106,Alan Rodgers,Male,46,108312,1
18107,Brenda Thomas,Female,21,106430,0
18108,John Moore,Male,48,134716,-1
18109,Eddie Pierce,Female,37,126247,1
18110,Michael Meyers,Male,42,59580,1
18111,Sean Stout,Male,47,100693,0
18112,Keith Smith,Female,48,60377,0
18113,Paul Wilson,Male,49,35837,0
18114,Megan Howard,Female,48,43034,0
18115,Jacqueline Quinn,Male,21,66974,0
18116,Lori Medina,Female,56,64013,0
18117,Michael King,Male,24,100107,1
18118,Jamie Hickman,Female,20,96518,1
18119,Nancy Smith,Female,39,144279,1
18120,Eric Morales,Male,47,139061,0
18121,Matthew Mccoy,Male,57,109880,0
18122,William Blackwell,Female,52,111521,0
18123,Linda Johnston,Female,47,90376,0
18124,Jessica Weber,Female,44,116453,-1
18125,Ashley Gomez,Female,36,109393,1
18126,Anthony Buckley,Male,54,18382,1
18127,Taylor Pratt,Female,48,53437,0
18128,Dana Ray,Male,26,60239,0
18129,Danielle Gibson,Female,28,78594,0
18130,Rebecca Miller,Female,21,98222,0
18131,Phillip Powers,Male,43,80087,1
18132,Steven Padilla,Female,46,43521,1
18133,Michael Flores,Male,20,138018,0
18134,Jonathan Peterson,Female,38,69788,1
18135,John Farley,Male,20,142861,1
18136,Lori Watts,Female,40,16570,0
18137,Samuel Hall,Female,47,144208,1
18138,Dr. John Levine Jr.,Female,57,115407,0
18139,Andrea Adams,Male,55,111947,1
18140,Dana Norman,Male,59,68156,1
18141,Debra Lee,Female,51,73993,0
18142,Angel Simpson Jr.,Male,25,93246,1
18143,Shelby Anderson,Male,38,30406,1
18144,Stephen Williams,Male,38,51584,1
18145,Charles Roberts,Female,40,133232,0
18146,Andrew Dickerson MD,Female,59,103844,0
18147,John Rogers,Male,36,88552,1
18148,Carlos Campbell,Male,30,41444,1
18149,Kristen Ruiz,Male,50,20200,1
18150,Jordan Rogers,Female,20,115743,1
18151,Robert Lee,Female,28,32924,0
18152,Melissa Wade,Male,45,116359,1
18153,Aaron Cox,Male,48,95888,1
18154,Jasmine Love,Female,58,116860,0
18155,Morgan Phillips,Female,35,69591,0
18156,Jennifer Robertson,Female,32,27717,0
18157,Gabrielle Dawson,Male,28,141011,0
18158,Alan Osborne,Female,30,108602,1
18159,Timothy Dominguez,Male,28,93258,1
18160,Anna Moore,Male,31,24684,1
18161,Laura Stone,Female,34,33267,0
18162,Nicholas Matthews Jr.,Female,20,76888,1
18163,Rebecca Johnson,Female,36,25335,1
18164,Stephen Ramirez,Male,56,45297,0
18165,Rebekah Rodriguez,Female,39,119640,0
18166,Steven Vazquez,Male,22,76737,0
18167,Matthew Bullock,Female,29,15423,0
18168,Daniel Smith,Female,46,34252,1
18169,Lauren Reid,Female,46,120363,0
18170,Krystal Smith,Male,57,38890,1
18171,Ashley Carey,Female,55,105622,0
18172,William Griffin,Female,25,69964,0
18173,Gary Barry,Female,57,132475,-1
18174,Daniel Mack,Male,51,99160,0
18175,Steven Browning,Male,54,125488,1
18176,Eric Davis,Female,24,144909,1
18177,Lindsey Adams,Male,49,89504,0
18178,Courtney Hahn,Male,34,10888,1
18179,Jennifer Short,Male,41,91973,0
18180,Victor Williams,Male,46,42965,0
18181,Tyler Turner,Male,38,81930,-1
18182,Kelly Palmer,Female,31,32004,0
18183,Matthew Allen,Male,55,88912,0
18184,Crystal Wyatt,Male,28,90802,0
18185,Nathaniel Wright,Male,45,37117,0
18186,Doris Floyd,Male,40,18403,0
18187,Debbie Turner,Female,38,37920,1
18188,George Clark,Male,42,23706,0
18189,Douglas Smith,Female,31,134055,0
18190,Michael Montoya,Female,40,148302,0
18191,Keith Harrison,Female,27,134916,0
18192,Matthew Juarez,Female,30,13395,0
18193,Jason Ball,Female,24,137966,0
18194,Alexander Robbins,Female,26,8623,0
18195,Lindsay Anderson,Male,50,142566,1
18196,Alexis Li,Male,53,33088,1
18197,Cindy Johnston,Male,38,81962,0
18198,Dawn Russo,Male,40,39298,0
18199,Gordon Castro,Female,28,13274,1
18200,Nathaniel Francis,Male,54,102230,0
18201,Dakota Castillo,Female,25,35061,0
18202,Walter Klein,Female,50,15320,0
18203,Kimberly Schaefer,Male,59,54039,1
18204,David Romero,Male,47,91347,0
18205,Matthew Mays,Female,24,80658,1
18206,Maria Quinn,Male,29,18848,1
18207,Jessica Hernandez,Female,38,53654,1
18208,Travis Spears,Female,24,37552,0
18209,Troy Dodson,Female,51,71629,1
18210,Paul Walsh MD,Male,22,82207,1
18211,Morgan Moore,Female,37,12616,0
18212,Joanna Woodard,Male,39,35968,0
18213,Phillip Humphrey,Male,44,79429,0
18214,Brent Adams,Female,37,18503,1
18215,Jeffrey Simmons,Male,26,115433,1
18216,Sue Miller,Male,47,87072,1
18217,Hannah Thompson,Male,23,65123,1
18218,Victoria Brooks,Male,46,147744,0
18219,Diana Hurst,Female,53,90131,1
18220,Jordan Scott,Female,49,51760,0
18221,Anthony King,Male,32,12173,1
18222,Anthony Reed,Male,39,25511,0
18223,Blake Mitchell,Male,40,23236,0
18224,John Austin,Female,42,72257,0
18225,Jennifer Forbes,Male,22,18440,-1
18226,Sarah Ponce,Female,28,33029,0
18227,Adam Turner,Male,45,34569,1
18228,Colleen Mccarty,Male,35,135628,0
18229,Nancy Ramirez,Female,45,70738,0
18230,Thomas Krause,Female,30,76705,1
18231,Christopher Bean,Male,22,91005,0
18232,Seth Rivera MD,Female,32,42294,0
18233,Meghan Rivera,Male,39,62391,0
18234,Danny Deleon,Male,20,82645,0
18235,Paul Lopez,Male,55,103429,0
18236,Jay Harris,Female,23,103434,0
18237,Jane Richards,Male,33,23517,-1
18238,Eric Callahan,Female,44,113349,-1
18239,Katherine Rollins,Female,43,122524,0
18240,Samuel Harris,Female,43,58821,0
18241,Karen Martin,Female,50,129184,0
18242,Anthony Diaz,Female,43,110190,1
18243,Jennifer Stone,Male,20,124098,0
18244,Richard James,Male,42,22836,0
18245,William Harris Jr.,Male,46,48453,1
18246,Karen Duncan,Female,26,82425,1
18247,Samantha Lara,Female,29,93355,1
18248,Nicole Mcdowell,Male,24,69410,-1
18249,Charlene Murphy,Male,53,82552,0
18250,Sarah Kennedy,Female,50,67082,1
18251,Krista Hodges,Male,51,42170,1
18252,Dr. Anita Figueroa DDS,Male,58,116400,0
18253,Megan Anderson,Female,25,97021,0
18254,Monica Taylor,Female,24,73133,0
18255,Logan Perkins,Female,50,17616,0
18256,Franklin Graves,Female,49,97904,1
18257,Samuel Walsh DDS,Male,44,35423,0
18258,Stephanie Cole,Female,26,71733,0
18259,Heidi Castillo,Male,56,24043,0
18260,Steven Williams,Female,55,91031,0
18261,Mark Oconnor,Female,49,104715,1
18262,Stephen Diaz,Male,30,66041,0
18263,Timothy Wolf,Male,37,103181,1
18264,Jennifer Tran,Male,42,14720,0
18265,Jennifer Page,Female,44,115666,1
18266,Thomas Wood,Male,32,129399,1
18267,Jennifer Lara,Male,50,15548,1
18268,Kelly Jefferson,Male,38,8360,0
18269,Tyler Scott,Female,56,60515,1
18270,Melissa Sanders,Male,22,16485,1
18271,Colleen Williams,Female,20,134677,1
18272,Anthony Santos,Female,47,63129,0
18273,Kelli Carlson,Female,34,125327,1
18274,Charles Lin,Female,30,133543,0
18275,Kimberly Palmer,Female,53,92148,0
18276,Shane Vaughn,Female,53,139294,0
18277,Jessica Harper,Female,30,118255,1
18278,Kimberly Davis,Male,26,42910,1
18279,Shelby Garcia,Male,53,102947,1
18280,Nina Browning,Male,31,101355,1
18281,Christopher Cole,Male,35,87594,1
18282,Christie Brown,Female,47,22565,0
18283,Travis Ali,Female,53,10893,0
18284,Amy Lawson,Male,43,113602,1
18285,Brett Whitney,Female,20,45114,0
18286,Matthew Cummings,Female,38,31180,0
18287,Sarah Washington,Female,51,134087,1
18288,Pamela Bryant,Male,46,117322,0
18289,James Sullivan,Male,24,147982,0
18290,Chelsea Rosales,Male,20,90567,0
18291,Eric Fitzgerald,Female,53,59859,0
18292,Wesley Evans,Male,51,37860,-1
18293,Charles Knight,Female,35,67555,0
18294,Stacy Henry,Female,58,93221,1
18295,Tina Rodriguez,Male,38,91959,1
18296,Jason Choi,Female,56,115593,0
18297,Lisa Holland,Female,24,133232,0
18298,Mark Barton,Female,59,59228,1
18299,Amanda Richardson,Female,47,111262,1
18300,Brittney Charles,Male,49,30450,0
18301,Steven Schultz,Male,36,57697,1
18302,Julie Welch,Female,20,31820,0
18303,Todd Blake,Female,33,74546,1
18304,Brenda Brown,Male,26,106732,1
18305,Mary Campos,Male,55,91737,0
18306,Brenda Lara,Male,55,17793,0
18307,Kyle Guzman,Male,55,60974,0
18308,Juan Romero,Female,48,17543,1
18309,Paul Stone,Male,44,129422,0
18310,Jessica Horton,Male,39,34496,0
18311,Jason Wade,Male,29,17469,0
18312,Ariana Williams,Female,40,29649,1
18313,Gordon Rodriguez,Female,45,22046,-1
18314,Mr. Frederick Lynch,Female,59,148127,0
18315,Bruce Vega,Female,25,76590,0
18316,Christopher Brown,Male,25,94764,-1
18317,Timothy Lynch,Female,48,10358,0
18318,James Greene,Female,33,126663,0
18319,Julie Garner,Male,25,45525,1
18320,Stacey Collins,Female,27,123963,1
18321,Rebecca Thompson,Male,21,29754,1
18322,Bonnie Douglas,Male,21,136599,0
18323,Kathy Ramirez,Female,55,75756,0
18324,Tyler Washington,Female,38,102876,1
18325,Spencer Smith,Female,44,20707,0
18326,Antonio Bowman,Male,23,84632,0
18327,Trevor Gutierrez,Male,33,39557,1
18328,Patricia Guzman,Male,25,92306,0
18329,Jason Jennings,Male,20,148430,0
18330,Joshua Rivera,Female,57,40461,0
18331,Angela Anderson,Female,51,62717,1
18332,Lisa Harmon,Male,35,146270,0
18333,Brenda Gonzalez,Female,40,19553,1
18334,Miguel Richard,Female,35,76538,0
18335,Christopher Williams,Female,24,93752,1
18336,James Scott,Female,47,29358,0
18337,Peter Welch,Male,59,20622,0
18338,Steven Holmes,Male,59,130695,0
18339,Dr. Marie Davis,Male,39,134253,-1
18340,Jacqueline Miller,Female,33,15405,1
18341,Shawn Gentry,Male,49,87123,1
18342,Thomas Fernandez,Male,47,125268,1
18343,Katie Thomas,Female,30,106722,0
18344,Alejandra Fowler,Male,39,11893,0
18345,Kristen Saunders,Male,26,117621,0
18346,Michael Ward,Male,45,46777,1
18347,George Lewis,Male,40,114018,1
18348,Kyle Gomez,Male,22,74876,0
18349,Charles Peterson,Male,46,143253,0
18350,Katherine Campbell,Female,35,16329,0
18351,Jose Collins,Male,46,21656,1
18352,Andrea Anthony,Female,31,121630,1
18353,Maria Thomas,Male,23,145898,1
18354,Tracy Green,Male,44,140183,1
18355,Elizabeth Bryant,Female,48,76122,1
18356,Christopher Johnson,Male,49,123994,1
18357,James Andersen,Male,37,36245,1
18358,Mr. Timothy Edwards MD,Male,42,34128,1
18359,Sandra Stuart,Male,30,78778,1
18360,Thomas Henderson,Male,21,49900,1
18361,Christopher Clay,Male,45,81963,1
18362,Jeremy Martin,Male,59,141265,0
18363,Patricia Padilla,Male,23,56074,0
18364,Amber Day,Female,35,127225,0
18365,Courtney Ray,Male,41,30809,0
18366,Benjamin Sanchez,Female,30,21360,0
18367,Julia Lane,Female,44,91754,1
18368,Vicki Barnes,Female,48,90752,0
18369,Leslie Mcneil,Female,32,43016,1
18370,Scott Williams,Male,24,52554,0
18371,Brooke Salas,Male,30,35055,0
18372,Kathy Berry,Male,58,49523,0
18373,Matthew Rogers,Male,49,39525,0
18374,Jason Mendoza,Male,59,114447,0
18375,Brittany Greene,Female,41,130795,-1
18376,William Hughes,Male,26,11440,0
18377,Theresa White,Female,49,9226,0
18378,Oscar Alexander,Female,55,71264,1
18379,John Galloway,Male,39,52154,1
18380,Robert Petersen,Female,28,44440,1
18381,Johnny Spencer,Male,31,95379,1
18382,Kristin Vega,Male,25,138964,0
18383,Hailey Taylor,Male,20,147026,0
18384,Timothy Figueroa,Female,33,128275,0
18385,James Horn,Male,39,110033,0
18386,Julie Leach DVM,Female,26,57475,0
18387,Zachary Bray,Male,25,42728,1
18388,Cynthia Simmons,Female,56,35538,1
18389,Darrell Wilkerson,Female,45,149066,1
18390,Joel Duncan,Female,42,145510,1
18391,Yvonne Morse,Male,25,89041,0
18392,Alexander Taylor DDS,Male,41,88827,1
18393,Kathryn Martinez,Female,52,78671,1
18394,Katie Ray,Female,59,136076,0
18395,Denise Hernandez,Female,48,33326,0
18396,Tonya Mata,Female,56,20879,-1
18397,Jeffery Underwood,Male,22,102752,1
18398,Alyssa Fields,Male,36,109268,0
18399,Mary Morgan,Male,33,101819,0
18400,Linda Lloyd,Male,21,123744,1
18401,Susan Vega,Female,33,74555,0
18402,Rachel Ware,Female,46,139011,1
18403,Jordan Oneill,Female,43,54217,0
18404,Andrew Rogers,Female,55,145587,1
18405,Margaret Flores,Female,26,12750,-1
18406,Michael Webb,Female,37,109427,-1
18407,Erin Smith,Female,21,69063,1
18408,Kelly Wilson,Male,53,117591,0
18409,Andrew Powell,Female,40,113649,-1
18410,Carol Wright,Female,32,92085,-1
18411,Kathleen Sims,Male,29,17979,1
18412,Annette Schwartz,Male,30,80694,1
18413,Carly Johnson,Male,49,130357,1
18414,Kristin Greer,Female,38,42845,1
18415,Melissa Brown,Female,27,69583,-1
18416,Amber Graves,Female,30,70898,0
18417,Anthony Hurst,Male,51,113078,1
18418,Colleen Stanley,Female,28,127633,1
18419,Austin Johnson,Male,38,148159,0
18420,Kent Cooper,Female,42,93929,1
18421,Eric Kelley,Male,50,28736,0
18422,Christopher Morrow,Female,24,11615,1
18423,Tracy Rose,Male,49,70591,1
18424,Michael Miranda,Male,46,128667,0
18425,Jennifer Morton,Female,45,101878,0
18426,John Fletcher,Male,41,40696,0
18427,Suzanne Ward,Female,40,45561,1
18428,Eric Lawrence,Female,35,110022,1
18429,Anthony Yu,Male,57,33369,0
18430,Krystal Perez,Male,51,13888,0
18431,Cynthia Davis,Male,30,145209,0
18432,Joseph Atkinson,Female,43,62032,0
18433,John Johnson,Male,43,42507,0
18434,Anthony Hill,Male,56,136554,1
18435,Timothy Meyer,Male,58,67786,1
18436,Raymond Kennedy,Female,44,11297,0
18437,Joseph Scott,Female,24,63504,0
18438,Stephanie Garcia,Female,30,132978,1
18439,Travis Douglas,Female,53,65578,-1
18440,Caitlin Reynolds,Female,37,148934,0
18441,Jennifer Gilbert,Female,25,111572,1
18442,William Myers,Male,30,80546,0
18443,Mary Rogers,Male,37,94517,0
18444,Martin Pena,Female,32,43121,1
18445,Jason Ramirez,Male,34,71613,0
18446,James Gregory,Male,50,135867,1
18447,Juan Fletcher,Female,26,36927,0
18448,Monica Hernandez,Female,49,91795,1
18449,Kevin Martinez,Male,26,33703,1
18450,Heather Swanson,Female,44,62269,1
18451,Laura Finley,Male,56,101046,1
18452,Brian Foley,Female,28,20228,0
18453,Martha Mosley,Male,40,134116,0
18454,Dana Patrick,Male,28,63764,0
18455,William Wise,Male,44,122888,0
18456,Angel Frank,Female,31,16066,0
18457,Matthew Russell,Female,58,128088,1
18458,Lisa Douglas,Male,20,31763,0
18459,Jeffrey Fuller,Female,48,137974,1
18460,Frances Sanders,Female,22,38743,1
